;dlwrf_s1_1;dlwrf_s2_1;dlwrf_s3_1;dlwrf_s4_1;dlwrf_s5_1;dswrf_s1_1;dswrf_s2_1;dswrf_s3_1;dswrf_s4_1;dswrf_s5_1;pres_ms1_1;pres_ms2_1;pres_ms3_1;pres_ms4_1;pres_ms5_1;pwat_ea1_1;pwat_ea2_1;pwat_ea3_1;pwat_ea4_1;pwat_ea5_1;spfh_2m1_1;spfh_2m2_1;spfh_2m3_1;spfh_2m4_1;spfh_2m5_1;tmin_2m1_1;tmin_2m2_1;tmin_2m3_1;tmin_2m4_1;tmin_2m5_1;tmp_sfc1_1;tmp_sfc2_1;tmp_sfc3_1;tmp_sfc4_1;tmp_sfc5_1;ulwrf_s1_1;ulwrf_s2_1;ulwrf_s3_1;ulwrf_s4_1;ulwrf_s5_1;ulwrf_t1_1;ulwrf_t2_1;ulwrf_t3_1;ulwrf_t4_1;ulwrf_t5_1;uswrf_s1_1;uswrf_s2_1;uswrf_s3_1;uswrf_s4_1;uswrf_s5_1;dlwrf_s1_2;dlwrf_s2_2;dlwrf_s3_2;dlwrf_s4_2;dlwrf_s5_2;dswrf_s1_2;dswrf_s2_2;dswrf_s3_2;dswrf_s4_2;dswrf_s5_2;pres_ms1_2;pres_ms2_2;pres_ms3_2;pres_ms4_2;pres_ms5_2;pwat_ea1_2;pwat_ea2_2;pwat_ea3_2;pwat_ea4_2;pwat_ea5_2;spfh_2m1_2;spfh_2m2_2;spfh_2m3_2;spfh_2m4_2;spfh_2m5_2;tmin_2m1_2;tmin_2m2_2;tmin_2m3_2;tmin_2m4_2;tmin_2m5_2;tmp_sfc1_2;tmp_sfc2_2;tmp_sfc3_2;tmp_sfc4_2;tmp_sfc5_2;ulwrf_s1_2;ulwrf_s2_2;ulwrf_s3_2;ulwrf_s4_2;ulwrf_s5_2;ulwrf_t1_2;ulwrf_t2_2;ulwrf_t3_2;ulwrf_t4_2;ulwrf_t5_2;uswrf_s1_2;uswrf_s2_2;uswrf_s3_2;uswrf_s4_2;uswrf_s5_2;dlwrf_s1_3;dlwrf_s2_3;dlwrf_s3_3;dlwrf_s4_3;dlwrf_s5_3;dswrf_s1_3;dswrf_s2_3;dswrf_s3_3;dswrf_s4_3;dswrf_s5_3;pres_ms1_3;pres_ms2_3;pres_ms3_3;pres_ms4_3;pres_ms5_3;pwat_ea1_3;pwat_ea2_3;pwat_ea3_3;pwat_ea4_3;pwat_ea5_3;spfh_2m1_3;spfh_2m2_3;spfh_2m3_3;spfh_2m4_3;spfh_2m5_3;tmin_2m1_3;tmin_2m2_3;tmin_2m3_3;tmin_2m4_3;tmin_2m5_3;tmp_sfc1_3;tmp_sfc2_3;tmp_sfc3_3;tmp_sfc4_3;tmp_sfc5_3;ulwrf_s1_3;ulwrf_s2_3;ulwrf_s3_3;ulwrf_s4_3;ulwrf_s5_3;ulwrf_t1_3;ulwrf_t2_3;ulwrf_t3_3;ulwrf_t4_3;ulwrf_t5_3;uswrf_s1_3;uswrf_s2_3;uswrf_s3_3;uswrf_s4_3;uswrf_s5_3;dlwrf_s1_4;dlwrf_s2_4;dlwrf_s3_4;dlwrf_s4_4;dlwrf_s5_4;dswrf_s1_4;dswrf_s2_4;dswrf_s3_4;dswrf_s4_4;dswrf_s5_4;pres_ms1_4;pres_ms2_4;pres_ms3_4;pres_ms4_4;pres_ms5_4;pwat_ea1_4;pwat_ea2_4;pwat_ea3_4;pwat_ea4_4;pwat_ea5_4;spfh_2m1_4;spfh_2m2_4;spfh_2m3_4;spfh_2m4_4;spfh_2m5_4;tmin_2m1_4;tmin_2m2_4;tmin_2m3_4;tmin_2m4_4;tmin_2m5_4;tmp_sfc1_4;tmp_sfc2_4;tmp_sfc3_4;tmp_sfc4_4;tmp_sfc5_4;ulwrf_s1_4;ulwrf_s2_4;ulwrf_s3_4;ulwrf_s4_4;ulwrf_s5_4;ulwrf_t1_4;ulwrf_t2_4;ulwrf_t3_4;ulwrf_t4_4;ulwrf_t5_4;uswrf_s1_4;uswrf_s2_4;uswrf_s3_4;uswrf_s4_4;uswrf_s5_4;salida
472;233,3636364;234,7264488;244,2727273;273,4942239;277,2214966;0;230;527,9090909;975,4545455;765,0909091;102753,228;102712,0078;102521,8722;102247,8601;102048,6499;5,372727264;4,809090918;5,190909126;5,909090909;6,509090857;0,002943912;0,0030016;0,003011311;0,003143775;0,003785809;275,0153032;274,9147006;274,922527;286,1907598;286,2060741;274,1356201;285,5523904;296,6313171;298,4107749;290,5000971;325,5775535;341,567602;376,8361151;449,4264443;439,7471147;247,5296783;253,4202021;265,1774847;293,3463884;292,9939853;0;60,18181818;110,5454545;176,3636364;149,7272727;233,9090909;233,0900851;241,9090909;272,3124057;277,1305875;0;230;526;970;759,3636364;102754,5732;102691,152;102497,2848;102198,1825;101971,1953;5,590909091;4,499999957;4,845454606;5,781818216;6,836363619;0,002864821;0,0028716;0,002861311;0,003204684;0,004171263;274,5971208;274,5146984;274,5134333;285,9089383;285,8960738;273,6901634;284,7523887;296,3040466;299,8744091;290,2455583;323,0320989;338,7494202;373,1088423;454,4264443;443,7471147;245,8024056;251,1474748;262,450212;292,8009338;293,0848944;0;62,81818182;115,2727273;183,4545455;155,6363636;229,4545455;224,5446306;233,3636364;266,4033148;271,3124057;0;235,4545455;529;969,0909091;759,2727273;102751,5909;102654,7898;102430,2741;102131,8288;101906,1286;4,63636368;3,56363639;4,163636316;5,263636329;6,07272729;0,002652094;0,002613418;0,002689493;0,003141047;0,004072172;273,0607577;272,9237865;272,9316157;285,154394;285,1578952;271,9992537;283,479667;295,167683;299,9653154;289,0728288;316,3048262;332,1130565;366,1088423;453,153717;440,7471147;242,6205874;246,7838384;258,450212;291,5282066;291,3576216;0;67,45454545;122,2727273;192,7272727;163,7272727;220;214,6355397;224,1818182;257,9487693;262,2214966;0;240;530,4545455;964,5454545;758,2727273;102764,4467;102626,1719;102359,0895;102075,8182;101845,1328;3,354545463;2,945454554;3,636363636;4,545454545;5,172727238;0,002323003;0,002317964;0,002503129;0,002880138;0,003750354;271,551669;271,4783353;271,477073;284,154394;284,1569824;270,4628879;282,5705733;293,8676869;298,4925898;287,9637396;307,7593717;326,8403293;360,5633878;446,9718989;433,1107511;239,4387693;242,6929294;254,7229365;288,6191157;287,6303489;0;66,09090909;119,0909091;186,8181818;158,3636364;22936800
473;260,9124839;261,7234608;275,7704052;311,8527666;314,6611162;0;239,0909091;529;970;759,3636364;102224,0412;102157,9503;101965,6662;101591,6683;101429,995;5,978404392;6,295350118;6,979942408;8,383442098;10,80813304;0,002931189;0,004203914;0,005119091;0,004962314;0,005560076;281,1118913;281,0413596;281,0413652;295,8955772;295,8489102;279,447482;290,4643055;301,6741694;302,963329;295,2673506;350,4453624;366,7513178;403,5893582;478,7831254;468,1148959;267,4086248;270,1934842;282,2444763;309,7053861;306,7170826;0;61;110,2727273;173,9090909;147;262,003393;264,7234608;278,8613143;315,307312;316,9338434;0;230,9090909;521,0909091;954,5454545;750,4545455;102153,9588;102065,7358;101862,1605;101475,2741;101287,3047;6,914768002;7,395350153;8,28903337;8,656169545;10,51722379;0,00307937;0,004244823;0,005296364;0,005101405;0,005798258;280,6573514;280,5959029;280,6050054;295,8410284;295,8425459;278,938385;290,0188543;300,8378018;302,3360623;295,1946272;347,8089988;365,0240451;400,4984492;473,6013073;464,6603505;264,9540794;267,9207569;279,0626581;306,1599315;304,4443554;0;62,45454545;113,1818182;179;151,9090909;257,0943021;260,905279;274,8613143;314,3982211;315,6611162;0;231,8181818;519,1818182;943,6363636;742,0909091;102110,304;101970,353;101735,9936;101346,1982;101161,196;6,923858989;7,513531945;9,670851447;10,44707853;11,00813302;0,003222098;0,004265732;0,005373636;0,005397768;0,006060076;279,2664351;279,2322693;279,2322748;294,495575;294,5116383;277,6474748;288,691581;299,1832608;300,9178716;294,2128102;341,2635443;359,0240451;392,9529946;464,0558527;456,205805;261,4086248;265,1025751;274,7899309;296,8872043;295,9898099;0;65,54545455;117,8181818;184,7272727;157,0909091;255,8215748;261,7234608;275,1340415;313,8527666;315,9338434;0;230;515,0909091;932,7272727;733,3636364;101986,9759;101767,8438;101525,826;101147,5646;100968,0895;7,751131665;8,013531945;10,83448792;12,43798767;11,81722381;0,003504825;0,004432096;0,005438182;0,005572314;0,006194622;279,1755288;279,1413546;279,1322771;294,1046642;294,1016346;277,8474787;287,8097645;298,0741688;300,1996987;293,9128085;340,8999079;356,4785905;389,0439037;458,0558527;451,8421686;259,4086248;262,7389388;271,0626581;288,8872043;289,1716281;0;62,90909091;112,2727273;175,4545455;149,3636364;26136300
474;289,7255665;292,7601374;307,7911932;350,0271828;349,672982;0;230;518,7272727;950,9090909;749,2727273;101441,4709;101475,6534;101346,7855;101067,2663;100964,4389;11,59999995;11,89999997;11,96363631;11,88850932;12,93636365;0,00698;0,008081818;0,008027273;0,006164545;0,006905455;286,070823;285,9909529;285,9916104;300,4831432;300,4763128;284,9669883;294,0349704;305,9821583;308,9147921;300,5468805;378,9509083;391,2998629;426,8161094;513,0821894;503,5448414;276,5540078;274,8203819;285,0656267;315,9485363;315,5964605;0;59,09090909;106,1818182;169,6363636;144,0909091;291,9073847;293,0328647;305,9730114;339,1180919;338,0366183;0;230;519,4545455;957,2727273;755,4545455;101290,8097;101311,8132;101156,7202;100920,9957;100827,0092;11,95454545;10,74545453;8,727272814;8,279418512;7,954545498;0,006749091;0,007114545;0,006524545;0,004523636;0,005412727;286,1980951;286,1273166;286,1279741;301,7013217;301,5854104;284,9397139;294,2622486;306,5094299;308,7693398;300,192344;380,9509083;391,6634993;428,2706549;514,4458285;503,9084778;272,735826;271,0931091;283,2474448;319,675809;319,051006;0;61,18181818;111,1818182;179,2727273;153,1818182;286,6346574;284,4874101;295,2457386;324,2999101;323,9457092;0;231,8181818;525,8181818;960;759,4545455;101160,5547;101125,647;101032,0959;100860,1513;100783,8161;10,67272732;7,500000043;6,336363619;6,470327507;6,245454571;0,006069091;0,005891818;0,004942727;0,003584545;0,004879091;285,443548;285,3727722;285,3643327;301,5831382;300,6126792;284,0215371;293,5986051;306,2003313;307,4693382;298,8105191;375,8599992;386,8453175;424,6342912;508,5367376;496,6357505;268,4630987;268,5476546;281,7019903;318,4030817;316,8691878;0;65,09090909;119,2727273;190,1818182;162,3636364;281,3619302;277,2146828;287,9730114;315,2999101;315,9457092;0;240;527,5454545;959,0909091;754,8181818;100938,9105;100920,032;100925,4332;100836,3551;100777,4055;8,690909212;6,009090944;6,199999983;6,761236668;6,636363636;0,004894545;0,004715455;0,003856364;0,003474545;0,004816364;285,516277;285,4000411;285,3916099;300,8558655;299,3035861;284,0851746;293,2440657;304,9276068;305,9238919;298,1105208;375,2236356;384,8453175;422,0888367;497,900374;487,2721141;265,6449169;268,0931091;280,7019903;311,4030817;310,051006;0;65;115,8181818;182;155,6363636;25672500
475;313,1707653;320,9756636;333,4886419;373,0302152;374,0635376;0;226,3636364;512,1818182;936,3636364;734,0909091;101513;101581,5696;101486,8814;101228,9808;101195,4084;15,70000007;15,74772982;17,28406629;20,69298137;23,62639184;0,010971818;0,011049091;0,010906144;0,009524467;0,009770966;289,4189869;289,3073203;289,3037775;301,3734824;301,357297;288,4873213;297,1912648;307,7667652;309,3915045;301,3696677;399,6369462;411,2300637;444,6281461;520,5080012;508,3639138;285,9566484;284,4211037;292,1184776;309,8291404;306,3731828;0;56,09090909;103,3636364;164,4545455;138,9090909;309,3525835;316,5211182;330,579551;366,5756697;367,6089921;0;230;515,4545455;940;737,1818182;101375,0696;101421,9865;101336,8991;101097,071;101040,5717;14,24545461;13,62045713;13,62952085;16,53843594;22,21730076;0,009345454;0,010448182;0,009668871;0,007518104;0,009238239;289,9735246;289,8709606;289,8674178;303,0553006;302,9391202;288,8055032;297,6821705;308,6667675;309,9278731;301,8332991;401,8187644;412,6846092;447,537237;525,5080012;512,9093711;289,4111938;287,6029219;297,2093867;318,9200495;313,6459101;0;60,63636364;109,0909091;173,9090909;147;295,898038;299,2483909;312,3977328;345,4847606;344,427174;0;240;522,1818182;949,0909091;748,9090909;101251,3672;101320,9503;101246,0078;101023,7621;100974,1541;9,963636398;9,738638878;9,738612088;10,08389044;14,07184636;0,005685455;0,007545454;0,007190689;0,005142649;0,007420966;289,0280734;288,8073231;288,8037803;302,4189342;301,9663918;287,3782293;296,6003557;307,6576788;308,8915045;300,5151201;393,0005826;404,3209728;440,3554188;518,5989102;505,818462;285,8657393;284,0574674;294,2093867;321,0109586;317,6459101;0;65,54545455;118;186,2727273;158,4545455;285,7162198;286,3393;298,3977328;329,7574879;327,2453558;0;240;527,7272727;953,6363636;755,5454545;101141,5163;101193,2947;101129,9368;100924,9453;100901,9545;7,209090926;7,311366341;7,511339188;7,074799494;7,717300762;0,003283636;0,00511;0,005422508;0,003630831;0,005279148;288,0098905;287,7982344;287,7946916;302,1462125;301,202756;286,2054998;295,4639948;306,8576743;307,9642334;299,5423917;387,6369462;397,2300637;433,2645097;512,6898221;500,1820984;281,4111938;279,8756492;290,3002957;319,5564131;317,6459101;0;65,72727273;115,3636364;181,3636364;155;25449300
476;331,7579013;384,0124817;377,7737982;378,4673795;378,1079601;0;99,09090909;380,3636364;873,6363636;669,1818182;101651,8089;101799,3423;101687,946;101419,7813;101454,0774;20,33696001;19,51877819;20,21818178;22,39090902;24,8090907;0,011453796;0,011075047;0,011325668;0,010830646;0,010695942;290,3342618;290,679374;290,6599731;299,0306424;298,9887584;290,1193986;294,5266807;305,5289223;305,9529752;299,1979509;404,0833602;413,6384999;437,9982161;500,8059443;489,0222751;278,5372897;269,6325337;261,6166632;213,5664909;208,173842;0;19,54545455;69,90909091;152,0909091;122,7272727;330,7579013;345,5579362;359,6828891;379,8310158;382,7443237;0;184,5454545;414,0909091;872,7272727;662,6363636;101550,5007;101676,8132;101597,3643;101325,2173;101323,8232;21,2005962;20,29150581;20,62727287;23,79999976;26,24545461;0,011173796;0,011767774;0,011899304;0,011743373;0,011069579;290,5524458;290,4430126;290,4417919;298,894276;298,8796692;289,8194025;296,6903187;304,8561956;305,9529696;299,76158;409,1742692;416,0021362;439,907307;498,3513988;488,7495478;282,2645624;272,905261;265,7075722;219,1119454;204,537477;0;45,09090909;84,09090909;158,8181818;126,2727273;322,7579013;325,0124817;342,8647073;371,1946522;375,2897783;0;223,6363636;462;886,3636364;677,0909091;101457,7188;101558,5966;101497,9474;101260,1271;101239,4595;17,49150536;17,49150562;18,69090895;23,53636378;26,89999997;0,010183796;0,01167232;0,012235668;0,012165191;0,011912306;289,8706304;289,6975569;289,696339;298,285184;298,1705738;288,8375827;296,9448631;303,6198287;304,8438804;298,7615856;404,901542;412,0021362;438,5436707;490,4423079;481,6586387;283,4463806;276,9961687;275,6166632;243,8392209;220,9011133;0;59,90909091;101,8181818;170,3636364;136,0909091;309,485174;305,8306635;319,2283436;358,5582886;365,6534146;0;239,0909091;514,5454545;909,0909091;689,7272727;101333,2813;101398,4695;101310,6747;101106,0909;101093,2259;12,40968739;12,00968725;14,85454551;21,32727294;27,87272748;0,008311069;0,009558683;0,010526577;0,010914282;0,011850488;289,3069957;289,0521018;289,0508839;299,9306419;298,5978532;288,1012185;296,4266801;305,1380116;304,8257002;298,28886;400,4469965;406,9112271;437,7254888;494,1695806;482,6586387;283,1736533;279,2688959;281,7075722;266,2028559;234,7192965;0;62,90909091;110,6363636;169,3636364;134,0909091;23372700
477;372,9125422;381,0413402;383,0669445;393,8179294;394,1199951;0;129,0909091;357,2727273;795,4545455;600,3636364;101538,4382;101642,6918;101562,3686;101380,4531;101415,5653;28,16363647;31,09090926;33,22194429;35,40616434;34,71084213;0,01149;0,011161818;0,011001818;0,011533636;0,011619569;291,5328175;291,459972;291,4649658;299,186468;297,0544212;291,4040056;295,888264;303,9153082;304,5260398;297,124004;413,6562666;417,5870278;439,2344194;491,4041637;479,1480768;126,286748;202,4498998;197,4308388;193,9660839;193,727546;0;25,72727273;65;136,9090909;107,1818182;369,1852694;386,5867948;389,7033081;397,7270203;398,6654497;0;100;318,7272727;826,3636364;628,1818182;101430,6371;101522,6918;101409,4418;101153,5618;101150,6932;30,72727273;32,38181825;34,04921653;35,20616462;34,58356892;0,011970909;0,011510909;0,011505455;0,011512727;0,012105932;292,2873674;292,2236106;292,2286016;299,7137451;299,1362416;291,9130998;295,306452;304,0425776;306,0351368;299,1603671;416,2926303;419,6779369;438,870783;497,2223455;487,1480768;139,2867473;207,7226271;206,9762934;212,511537;200,9093642;0;20;59,72727273;149,0909091;117,9090909;356,2761785;373,859522;381,5214899;392,9997475;393,3927224;0;132,7272727;340,7272727;840;644;101326,1463;101360,6733;101219,6051;100929,4908;100920,7834;30,98181811;31,37272748;32,19467111;30,63343759;29,12902364;0,011667273;0,011832727;0,011596364;0,010741818;0,01158866;291,6237321;291,587247;291,5831521;299,4864668;299,3816944;291,1767356;295,4246299;303,3971308;305,8442216;299,0149175;410,3835394;417,6779369;436,3253285;494,4041637;485,329895;181,4685634;204,8135362;213,1581116;224,6024475;213,2730019;0;28,63636364;68,18181818;160,1818182;128,6363636;344,9125422;361,7686129;366,5214899;379,3633839;371,5745406;0;159,0909091;429,6363636;878,1818182;688,7272727;101152,0732;101123,929;100957,022;100720,6889;100788,4382;29,00000017;29,43636357;28,34012569;21,36070997;16,83811457;0,010829091;0,011559091;0,01067;0,008149091;0,007380478;290,9691772;290,9327004;290,9286027;300,3319203;299,754425;290,4767317;295,9246299;304,2334928;305,7351352;299,2149187;406,3835394;414,768846;438,5071467;495,4041637;486,6935314;215,4685627;200,7226271;216,2490207;241,6024461;240,6366397;0;34,09090909;84,63636364;161,7272727;135,8181818;13765500
478;356,8494235;362,2941645;367,4624051;383,7713651;387,3412476;0;158,1818182;435,2727273;899,0909091;655,3636364;101765,5568;101909,6229;101766,3501;101375,4695;101333,1612;24,60455166;25,5863292;27,7487037;30,94930094;35,63597246;0,011285455;0,01124834;0,011674404;0,01183834;0,011779091;290,5316467;290,4779053;290,4674266;299,0327925;296,6802923;289,9576111;296,2009111;306,4114491;305,9395475;296,5583718;408,846971;415,4348172;442,9862144;504,5145069;486,4122592;171,2132111;217,6000075;242,2050102;273,0000444;248,4102964;0;33,27272727;81,45454545;155,8181818;118;358,4857871;360,0214372;367,4624051;395,4986378;400,4321566;0;185,4545455;454,8181818;845,4545455;569,9090909;101644,4837;101753,5142;101646,5689;101266,0149;101251,196;19,95000614;21,26814721;24,53961286;31,22202804;36,51779071;0,012354546;0,012393795;0,012512586;0,011996522;0,012736364;291,849823;291,7688072;291,7674228;300,2327992;297,0439287;291,1030662;298,6463706;306,9478094;306,5850026;296,394731;413,4833346;424,252999;452,1680326;508,0599615;487,7758956;151,0313929;195,145462;221,0231934;235,8182262;202,5012041;0;41,18181818;90,09090909;153,0909091;104,1818182;337,7585144;321,839619;336,2805869;386,7713651;392,4321566;0;219,0909091;486,8181818;813,6363636;552,0909091;101587,2457;101715,843;101612,9141;101253,0149;101174,9247;11,45909674;12,22269258;16,44870368;26,2493007;33,21779112;0,009707273;0,00966834;0,011193495;0,011527431;0,012873636;289,304374;288,9051708;288,9037864;299,2873424;296,3348361;287,8303389;298,2372797;306,3569003;305,0577282;295,7674533;401,7560619;414,0711809;446,0771235;500,2417797;480,6849865;178,6677565;216,4181893;226,2050115;205,4545912;183,410295;0;55,63636364;105,1818182;155,5454545;106,3636364;301,0312417;289,5668918;305,4624051;362,680456;373,9776112;0;240;514,3636364;850;598,0909091;101648,2294;101822,7315;101720,0781;101340,1619;101123,8345;7,340915073;9,177238074;13,07597655;20,5583914;29,1450634;0,005874545;0,007091067;0,009620768;0,011195613;0,012350909;286,4589206;286,523357;286,5219699;297,0691612;295,2802929;284,7485185;294,8827348;303,4568981;303,3213612;295,2038186;385,0287892;396,6166354;427,4407598;484,9690524;469,9577137;249,2132083;251,6000075;253,9322843;221,8182276;195,410295;0;62,72727273;110,0909091;157,6363636;112,6363636;6854100
479;329,4067577;355,2541421;346,6019343;336,4788902;329,5945629;0;181,8181818;501,4545455;975,4545455;772,4545455;101001,1108;100965,8572;100752,5362;100447,8061;100353,8615;17,19939579;13,77559124;9,497964382;7,687662211;7,501034433;0,010763671;0,011310248;0,006191553;0,003278182;0,003176684;289,4261086;289,538036;289,5307617;302,0534335;301,0570984;288,684709;296,8246626;308,6307845;308,5295049;299,7971857;397,1711176;412,1510814;447,3166171;519,6594016;504,0271412;278,3772111;282,9029097;292,4323703;316,3592085;309,8135986;0;40,72727273;98,18181818;174,3636364;149,9090909;334,5885759;318,3450512;316,7837524;321,3879811;321,0491083;0;242,7272727;540,0909091;973,6363636;768,9090909;100888,9134;100795,853;100657,7216;100391,054;100290;15,66303192;8,33922759;6,879782547;8,533116861;8,63739807;0,011353671;0,008586611;0,003658826;0,002874545;0,004172139;289,953383;289,9471269;289,9489413;301,7352461;300,2807367;289,2028864;297,3792031;307,3126027;307,7385947;299,4517378;400,2620267;413,7874451;445,9529807;512,0230408;498,845323;278,8317566;282,8120006;291,5232794;297,9046631;298,177235;0;63,81818182;115,6363636;182,5454545;155,9090909;325,679485;292,7086875;296,5110252;320,5697992;318,4127447;0;253,6363636;543,5454545;943,6363636;749,9090909;100717,125;100713,5703;100676,9631;100486,3523;100379,6243;10,08121386;6,757409313;8,87978259;10,56038969;9,673761541;0,010607307;0,005444793;0,003757008;0,003512727;0,004586684;288,8897455;288,5925765;288,5943909;298,7534318;297,6052801;287,9119818;295,951932;304,7944142;305,5476879;297,4062833;396,7165722;404,7874451;435,4075262;496,3866799;484,3907776;277,5590293;277,2665461;283,9778248;263,9046617;278,3590532;0;71;122,7272727;184,3636364;158,6363636;311,4067577;280,7086875;287,9655706;315,297072;311,5036538;0;260;538,3636364;916,3636364;735,9090909;100552,2308;100630,7436;100652,3161;100503,6939;100403,5085;7,535759189;7,966500326;9,607055404;10,07857149;9,382852641;0,00904458;0,004696611;0,003951553;0,003797273;0,004533048;287,5442921;287,1743941;287,1762113;296,2625233;296,0870999;286,3756159;293,2064764;301,0580611;302,1567799;296,1153731;390,534754;393,2419905;419,0438898;472,1139526;464,5725958;276,9226657;271,6301824;272,3414612;238,9046617;263,8135986;0;69,09090909;117,4545455;172,5454545;150,2727273;24428100
480;293,1815518;288,8390198;299,9683449;326,9293851;326,5182162;0;259,0909091;550;984,5454545;778,4545455;100395,9268;100399,0859;100321,9851;100048,1328;99968,70526;8,976054192;7,92727258;7,790909204;7,918181896;7,336363662;0,004833153;0,004500909;0,003315455;0,003051818;0,003581818;289,0233127;288,8950667;288,9001964;302,4849077;301,8616832;287,0459234;298,1310092;309,1039318;309,1993602;300,7085571;392,6306735;408,4095764;447,9568981;523,4475264;508,846111;267,4616477;273,1783253;285,8097063;315,7442433;314,0390375;0;65,63636364;113,6363636;176,2727273;150,9090909;285,1815518;282,6572016;295,6047086;327,6566578;327,1545799;0;260;546,9090909;976,3636364;770,5454545;100306,4531;100324,2969;100248,8629;99943,45881;99848,86435;7,848781456;7,963636485;8,4909091;8,672727368;8,272727316;0,003424971;0,004241818;0,004115455;0,003443636;0,003970909;284,550587;284,7405146;284,7365612;300,2758123;300,2616855;282,3004705;297,2673728;307,5857516;307,9175443;300,1540111;372,6306735;399,6823037;440,2296254;512,9929754;500,6642955;263,8252841;270,7237799;283,8097063;311,8351524;310,8572193;0;69;118,0909091;182,0909091;155,9090909;285,9088246;287,4753834;301,8774359;335,0202942;330,8818526;0;256,3636364;537,0909091;955,4545455;757,4545455;100424,946;100350,7791;100223,8601;99901,23438;99783,12074;10,51241797;10,96363657;11,9636364;11,42727271;8,945454684;0,00515588;0,00714;0,007108182;0,004812727;0,004255455;285,4414923;285,3496094;285,3456504;297,6576288;297,6471391;283,6641097;295,8401018;306,1948436;306,3175409;298,6994657;379,2670371;395,955031;433,865989;503,3566118;490,4824774;265,0980114;269,4510526;280,6278881;306,1987887;304,5844921;0;70,45454545;120,4545455;185,7272727;159,9090909;291,2724609;283,5662925;296,059254;333,2930215;333,8818526;0;259,0909091;534,4545455;940,9090909;741,7272727;100571,9162;100443,8345;100257,8629;99921,49574;99761,22656;11,57605423;11,40000005;13,46363622;16,33636371;13,9818182;0,005439516;0,006556364;0,007456364;0,006972727;0,006015455;284,6142217;284,4405157;284,4365595;296,7576294;296,6707764;283,0004716;293,9673739;303,1493891;304,1629916;297,4903731;376,4488553;389,2277582;421,9568981;486,8111572;476,9370228;250,7343764;262,4510526;272,6278881;295,2896978;292,8572193;0;67,18181818;115,5454545;175,7272727;149,3636364;22300200
481;287,5930093;288,6778343;301,2193354;338,6660822;337,5303151;0;260;552,9090909;981,8181818;776,4545455;100273,2628;100433,7102;100483,3743;100256,4396;100132,0952;7,163636381;7,463636398;8,381818164;8,768355846;7,997434096;0,005125369;0,005467319;0,00520866;0,004385455;0,004441818;288,9718989;288,6824507;288,6754456;300,4823886;300,4495572;287,2845736;298,179743;310,2460133;311,4257563;302,1138195;398,9413591;409,2147883;448,8931802;538,4806574;521,5458957;284,8089183;281,768047;292,9314159;321,8760875;318,6181391;0;66,90909091;114,1818182;175,0909091;150,0909091;284,4111911;283,7687433;300,5829717;345,5751731;346,0757696;0;260;544,8181818;963,6363636;759,8181818;100231,0952;100456,718;100522,3203;100302,9368;100176,1179;6,754545429;9,345454563;11,21818178;12,28653743;12,91561578;0,00340446;0,007143683;0,008117751;0,007139091;0,00703;285,7900835;285,7279108;285,7209029;297,9823858;297,9750172;283,7391191;296,0979254;307,4005543;309,3439331;300,9501787;386,3049955;397,6693337;435,3477256;521,2079301;507,1822648;277,445282;277,1316833;287,1132341;312,4215421;310,6181391;0;68,90909091;116,8181818;178,2727273;152,3636364;289,5021002;320,5869252;322,1284263;343,3024458;344,439406;0;209,0909091;509,7272727;950,9090909;750,3636364;100322,5753;100482,4695;100562,4034;100357,2642;100289,6783;10,67272715;11,80909087;13,0727272;14,33199224;17,39743397;0,008657187;0,00958641;0,009477751;0,008757273;0,008699091;285,7628118;286,3460971;286,3209034;296,4823886;296,4941046;285,1300299;294,0161077;304,6005526;305,9802995;298,3501753;373,3049955;396,8511519;428,0749983;497,753393;486,4549949;270,1725547;276,768047;283,7495977;303,2397239;301,6181391;0;54,90909091;111;184,0909091;157;356,1384638;349,2232888;335,4011536;329,3024458;331,9848605;0;164,5454545;464,1818182;942,7272727;745,0909091;100461,0831;100586,3871;100661,8658;100449,4361;100437,0703;14,18181818;12,82727268;13,21818187;14,05926479;19,41561612;0,009747187;0,009080047;0,008871387;0,008696364;0,009145455;286,5900796;286,6460932;286,6481767;293,8914739;293,8841026;286,9572976;291,7070146;301,5369179;302,8439331;295,7501803;385,7595409;392,7602428;417,9840892;477,5715748;467,7277222;266,1725561;271,2225924;276,5677795;294,8760875;293,1635936;0;37,90909091;94,54545455;176,6363636;150,0909091;25803000
